142,6.434325000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
143,6.434454000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
144,6.434615000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
145,6.493007000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
146,6.512298000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
147,6.561852000,35.201.208.252,140.127.220.74,TLSv1.2,27017,48790,,,1149
148,6.569673000,10.1.220.144,224.0.0.251,IGMPv2,,,,,60
149,6.595470000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
150,6.739884000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
151,7.121900000,ZyxelCom_fa:80:14,Broadcast,0x8899,,,,,60
152,7.338553000,217.160.43.161,140.127.220.177,TCP,49422,22,,,74
153,7.338659000,140.127.220.177,217.160.43.161,TCP,22,49422,,,74
154,7.390047000,35.236.187.149,140.127.220.74,TCP,27017,45650,,,66
155,7.390436000,35.236.187.149,140.127.220.74,TCP,27017,38856,,,66
156,7.390514000,35.236.187.149,140.127.220.74,TCP,27017,38852,,,66
157,7.653598000,217.160.43.161,140.127.220.177,TCP,49422,22,,,66
158,7.653840000,217.160.43.161,140.127.220.177,SSH,49422,22,,,88
159,7.653891000,140.127.220.177,217.160.43.161,TCP,22,49422,,,66
160,7.741691000,138.68.226.175,140.127.220.177,TCP,50240,22,,,74
161,7.741813000,140.127.220.177,138.68.226.175,TCP,22,50240,,,74
162,7.755292000,140.127.220.177,217.160.43.161,SSHv2,22,49422,,,108
163,7.835842000,140.127.220.70,224.0.0.251,IGMPv2,,,,,60
164,7.885152000,138.68.226.175,140.127.220.177,TCP,50240,22,,,66
165,7.886043000,138.68.226.175,140.127.220.177,SSH,50240,22,,,88
166,7.886107000,140.127.220.177,138.68.226.175,TCP,22,50240,,,66
167,7.987780000,140.127.220.177,138.68.226.175,SSHv2,22,50240,,,108
168,7.999316000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
169,8.000373000,Dell_ac:22:eb,Spanning-tree-(for-bridges)_00,STP,,,,,64
170,8.023854000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
171,8.070294000,217.160.43.161,140.127.220.177,TCP,49422,22,,,66
172,8.070393000,140.127.220.177,217.160.43.161,SSHv2,22,49422,,,1122
173,8.071338000,217.160.43.161,140.127.220.177,SSHv2,49422,22,,,1042
174,8.071366000,140.127.220.177,217.160.43.161,TCP,22,49422,,,66
175,8.118412000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
176,8.128761000,ZyxelCom_f2:96:f1,Broadcast,0x8899,,,,,60
177,8.131268000,138.68.226.175,140.127.220.177,TCP,50240,22,,,66
178,8.131317000,140.127.220.177,138.68.226.175,SSHv2,22,50240,,,1122
179,8.132110000,138.68.226.175,140.127.220.177,SSHv2,50240,22,,,1042
180,8.132134000,140.127.220.177,138.68.226.175,TCP,22,50240,,,66
181,8.133078000,10.1.220.37,224.0.1.60,IGMPv2,,,,,60
182,8.275430000,138.68.226.175,140.127.220.177,SSHv2,50240,22,,,114
183,8.275500000,140.127.220.177,138.68.226.175,TCP,22,50240,,,66
184,8.364555000,140.127.220.177,138.68.226.175,SSHv2,22,50240,,,550
185,8.386335000,217.160.43.161,140.127.220.177,SSHv2,49422,22,,,114
186,8.386419000,140.127.220.177,217.160.43.161,TCP,22,49422,,,66
187,8.425989000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
188,8.426251000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
189,8.426607000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
190,8.426718000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
191,8.427831000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
192,8.428721000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
193,8.429165000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
194,8.429802000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
195,8.430083000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
196,8.430468000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
197,8.430959000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
198,8.431317000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
199,8.431430000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
200,8.431555000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
201,8.443722000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
202,8.477405000,140.127.220.177,217.160.43.161,SSHv2,22,49422,,,550
203,8.508391000,138.68.226.175,140.127.220.177,SSHv2,50240,22,,,82
204,8.508471000,140.127.220.177,138.68.226.175,TCP,22,50240,,,66
205,8.612215000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
206,8.651716000,138.68.226.175,140.127.220.177,SSHv2,50240,22,,,118
207,8.651753000,140.127.220.177,138.68.226.175,TCP,22,50240,,,66
208,8.651943000,140.127.220.177,138.68.226.175,SSHv2,22,50240,,,118
209,8.731490000,140.127.218.252,224.0.0.1,IGMPv2,,,,,60
210,8.792676000,217.160.43.161,140.127.220.177,SSHv2,49422,22,,,82
211,8.792720000,140.127.220.177,217.160.43.161,TCP,22,49422,,,66
212,8.795180000,138.68.226.175,140.127.220.177,SSHv2,50240,22,,,150
213,8.840039000,140.127.220.177,138.68.226.175,TCP,22,50240,,,66
214,8.956379000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
215,9.026790000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
216,9.060605000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
217,9.107745000,217.160.43.161,140.127.220.177,SSHv2,49422,22,,,118
218,9.107834000,140.127.220.177,217.160.43.161,TCP,22,49422,,,66
219,9.108275000,140.127.220.177,217.160.43.161,SSHv2,22,49422,,,118
220,9.121909000,ZyxelCom_fa:80:14,Broadcast,0x8899,,,,,60
221,9.269755000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
222,9.330327000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
223,9.350377000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
224,9.371208000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
225,9.408042000,35.194.241.184,140.127.220.74,TLSv1.2,27017,37606,,,1140
226,9.423459000,217.160.43.161,140.127.220.177,SSHv2,49422,22,,,150
227,9.425750000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
228,9.426966000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
229,9.427071000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
230,9.427335000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
231,9.427948000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
232,9.430185000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
233,9.430235000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
234,9.430430000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
235,9.431434000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
236,9.458545000,HewlettP_3a:89:b9,Broadcast,ARP,,,,,60
237,9.461081000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
238,9.470074000,140.127.220.177,217.160.43.161,TCP,22,49422,,,66
239,9.605594000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
240,9.833326000,35.194.241.184,140.127.220.74,TLSv1.2,27017,57722,,,1149
241,9.860766000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
242,10.000047000,Dell_ac:22:eb,Spanning-tree-(for-bridges)_00,STP,,,,,64
243,10.030541000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
244,10.034432000,192.168.220.128,255.255.255.255,DB-LSP-DISC/JSON,,,17500,17500,277
245,10.036165000,140.127.220.128,140.127.220.255,DB-LSP-DISC/JSON,,,17500,17500,277
246,10.036213000,192.168.220.128,192.168.220.255,DB-LSP-DISC/JSON,,,17500,17500,277
247,10.036383000,192.168.220.128,255.255.255.255,DB-LSP-DISC/JSON,,,17500,17500,277
248,10.036397000,192.168.220.128,255.255.255.255,DB-LSP-DISC/JSON,,,17500,17500,277
249,10.036409000,192.168.220.128,255.255.255.255,DB-LSP-DISC/JSON,,,17500,17500,277
250,10.036425000,192.168.220.128,255.255.255.255,DB-LSP-DISC/JSON,,,17500,17500,277
251,10.036441000,192.168.220.128,255.255.255.255,DB-LSP-DISC/JSON,,,17500,17500,277
252,10.047283000,140.127.220.253,224.0.0.1,IGMPv2,,,,,60
253,10.128757000,ZyxelCom_f2:96:f1,Broadcast,0x8899,,,,,60
254,10.270789000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
255,10.430444000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
256,10.430786000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
257,10.464752000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
258,10.572107000,10.1.220.144,239.255.255.250,IGMPv2,,,,,60
259,10.724449000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
260,10.920330000,140.127.220.177,59.127.60.129,TCP,80,46514,,,54
261,10.925663000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
262,10.931403000,59.127.60.129,140.127.220.177,TCP,46514,80,,,60
263,10.982271000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
264,11.121749000,ZyxelCom_fa:80:14,Broadcast,0x8899,,,,,60
265,11.170167000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
266,11.230879000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
267,11.236266000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
268,11.307400000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
269,11.426476000,HewlettP_08:f1:70,Broadcast,ARP,,,,,60
